GEO.id,Id
HC06_EST_VC20,Foreign born; Born in Western Asia; Estimate; Foreign-born population - SEX AND AGE - 65 to 74 years
HC06_MOE_VC20,Foreign born; Born in Western Asia; Margin of Error; Foreign-born population - SEX AND AGE - 65 to 74 years
HC01_EST_VC21,Total; Estimate; Foreign-born population - SEX AND AGE - 75 to 84 years
HC01_MOE_VC21,Total; Margin of Error; Foreign-born population - SEX AND AGE - 75 to 84 years
HC02_EST_VC21,Foreign born; Born in Asia; Estimate; Foreign-born population - SEX AND AGE - 75 to 84 years
HC02_MOE_VC21,Foreign born; Born in Asia; Margin of Error; Foreign-born population - SEX AND AGE - 75 to 84 years
HC03_EST_VC21,Foreign born; Born in Eastern Asia; Estimate; Foreign-born population - SEX AND AGE - 75 to 84 years
HC03_MOE_VC21,Foreign born; Born in Eastern Asia; Margin of Error; Foreign-born population - SEX AND AGE - 75 to 84 years
HC04_EST_VC21,Foreign born; Born in South Central Asia; Estimate; Foreign-born population - SEX AND AGE - 75 to 84 years
HC04_MOE_VC21,Foreign born; Born in South Central Asia; Margin of Error; Foreign-born population - SEX AND AGE - 75 to 84 years
HC05_EST_VC21,Foreign born; Born in South Eastern Asia; Estimate; Foreign-born population - SEX AND AGE - 75 to 84 years
HC05_MOE_VC21,Foreign born; Born in South Eastern Asia; Margin of Error; Foreign-born population - SEX AND AGE - 75 to 84 years
HC06_EST_VC21,Foreign born; Born in Western Asia; Estimate; Foreign-born population - SEX AND AGE - 75 to 84 years
HC06_MOE_VC21,Foreign born; Born in Western Asia; Margin of Error; Foreign-born population - SEX AND AGE - 75 to 84 years
HC01_EST_VC22,Total; Estimate; Foreign-born population - SEX AND AGE - 85 years and over
HC01_MOE_VC22,Total; Margin of Error; Foreign-born population - SEX AND AGE - 85 years and over
HC02_EST_VC22,Foreign born; Born in Asia; Estimate; Foreign-born population - SEX AND AGE - 85 years and over
HC02_MOE_VC22,Foreign born; Born in Asia; Margin of Error; Foreign-born population - SEX AND AGE - 85 years and over
HC03_EST_VC22,Foreign born; Born in Eastern Asia; Estimate; Foreign-born population - SEX AND AGE - 85 years and over
HC03_MOE_VC22,Foreign born; Born in Eastern Asia; Margin of Error; Foreign-born population - SEX AND AGE - 85 years and over
HC04_EST_VC22,Foreign born; Born in South Central Asia; Estimate; Foreign-born population - SEX AND AGE - 85 years and over
HC04_MOE_VC22,Foreign born; Born in South Central Asia; Margin of Error; Foreign-born population - SEX AND AGE - 85 years and over
HC05_EST_VC22,Foreign born; Born in South Eastern Asia; Estimate; Foreign-born population - SEX AND AGE - 85 years and over
HC05_MOE_VC22,Foreign born; Born in South Eastern Asia; Margin of Error; Foreign-born population - SEX AND AGE - 85 years and over
HC06_EST_VC22,Foreign born; Born in Western Asia; Estimate; Foreign-born population - SEX AND AGE - 85 years and over
HC06_MOE_VC22,Foreign born; Born in Western Asia; Margin of Error; Foreign-born population - SEX AND AGE - 85 years and over
HC01_EST_VC23,Total; Estimate; Foreign-born population - SEX AND AGE - Median age (years)
HC01_MOE_VC23,Total; Margin of Error; Foreign-born population - SEX AND AGE - Median age (years)
HC02_EST_VC23,Foreign born; Born in Asia; Estimate; Foreign-born population - SEX AND AGE - Median age (years)
HC02_MOE_VC23,Foreign born; Born in Asia; Margin of Error; Foreign-born population - SEX AND AGE - Median age (years)
HC03_EST_VC23,Foreign born; Born in Eastern Asia; Estimate; Foreign-born population - SEX AND AGE - Median age (years)
HC03_MOE_VC23,Foreign born; Born in Eastern Asia; Margin of Error; Foreign-born population - SEX AND AGE - Median age (years)
HC04_EST_VC23,Foreign born; Born in South Central Asia; Estimate; Foreign-born population - SEX AND AGE - Median age (years)
HC04_MOE_VC23,Foreign born; Born in South Central Asia; Margin of Error; Foreign-born population - SEX AND AGE - Median age (years)
HC05_EST_VC23,Foreign born; Born in South Eastern Asia; Estimate; Foreign-born population - SEX AND AGE - Median age (years)
HC05_MOE_VC23,Foreign born; Born in South Eastern Asia; Margin of Error; Foreign-born population - SEX AND AGE - Median age (years)
HC06_EST_VC23,Foreign born; Born in Western Asia; Estimate; Foreign-born population - SEX AND AGE - Median age (years)
HC06_MOE_VC23,Foreign born; Born in Western Asia; Margin of Error; Foreign-born population - SEX AND AGE - Median age (years)
HC01_EST_VC25,Total; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race
HC01_MOE_VC25,Total; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race
HC02_EST_VC25,Foreign born; Born in Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race
HC02_MOE_VC25,Foreign born; Born in Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race
HC03_EST_VC25,Foreign born; Born in Eastern Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race
HC03_MOE_VC25,Foreign born; Born in Eastern Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race
HC04_EST_VC25,Foreign born; Born in South Central Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race
HC04_MOE_VC25,Foreign born; Born in South Central Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race
HC05_EST_VC25,Foreign born; Born in South Eastern Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race
HC05_MOE_VC25,Foreign born; Born in South Eastern Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race
HC06_EST_VC25,Foreign born; Born in Western Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race
HC06_MOE_VC25,Foreign born; Born in Western Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race
HC01_EST_VC26,Total; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC01_MOE_VC26,Total; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC02_EST_VC26,Foreign born; Born in Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC02_MOE_VC26,Foreign born; Born in Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC03_EST_VC26,Foreign born; Born in Eastern Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC03_MOE_VC26,Foreign born; Born in Eastern Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC04_EST_VC26,Foreign born; Born in South Central Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC04_MOE_VC26,Foreign born; Born in South Central Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC05_EST_VC26,Foreign born; Born in South Eastern Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC05_MOE_VC26,Foreign born; Born in South Eastern Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC06_EST_VC26,Foreign born; Born in Western Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC06_MOE_VC26,Foreign born; Born in Western Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - White
HC01_EST_VC27,Total; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC01_MOE_VC27,Total; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC02_EST_VC27,Foreign born; Born in Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC02_MOE_VC27,Foreign born; Born in Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC03_EST_VC27,Foreign born; Born in Eastern Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC03_MOE_VC27,Foreign born; Born in Eastern Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC04_EST_VC27,Foreign born; Born in South Central Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC04_MOE_VC27,Foreign born; Born in South Central Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC05_EST_VC27,Foreign born; Born in South Eastern Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC05_MOE_VC27,Foreign born; Born in South Eastern Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC06_EST_VC27,Foreign born; Born in Western Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC06_MOE_VC27,Foreign born; Born in Western Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Black or African American
HC01_EST_VC28,Total; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC01_MOE_VC28,Total; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC02_EST_VC28,Foreign born; Born in Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC02_MOE_VC28,Foreign born; Born in Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC03_EST_VC28,Foreign born; Born in Eastern Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC03_MOE_VC28,Foreign born; Born in Eastern Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC04_EST_VC28,Foreign born; Born in South Central Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC04_MOE_VC28,Foreign born; Born in South Central Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC05_EST_VC28,Foreign born; Born in South Eastern Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC05_MOE_VC28,Foreign born; Born in South Eastern Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC06_EST_VC28,Foreign born; Born in Western Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC06_MOE_VC28,Foreign born; Born in Western Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - American Indian and Alaska Native
HC01_EST_VC29,Total; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC01_MOE_VC29,Total; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC02_EST_VC29,Foreign born; Born in Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC02_MOE_VC29,Foreign born; Born in Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC03_EST_VC29,Foreign born; Born in Eastern Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC03_MOE_VC29,Foreign born; Born in Eastern Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC04_EST_VC29,Foreign born; Born in South Central Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC04_MOE_VC29,Foreign born; Born in South Central Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC05_EST_VC29,Foreign born; Born in South Eastern Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC05_MOE_VC29,Foreign born; Born in South Eastern Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC06_EST_VC29,Foreign born; Born in Western Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC06_MOE_VC29,Foreign born; Born in Western Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Asian
HC01_EST_VC30,Total; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC01_MOE_VC30,Total; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC02_EST_VC30,Foreign born; Born in Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC02_MOE_VC30,Foreign born; Born in Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC03_EST_VC30,Foreign born; Born in Eastern Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC03_MOE_VC30,Foreign born; Born in Eastern Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC04_EST_VC30,Foreign born; Born in South Central Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC04_MOE_VC30,Foreign born; Born in South Central Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC05_EST_VC30,Foreign born; Born in South Eastern Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC05_MOE_VC30,Foreign born; Born in South Eastern Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC06_EST_VC30,Foreign born; Born in Western Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC06_MOE_VC30,Foreign born; Born in Western Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Native Hawaiian and Other Pacific Islander
HC01_EST_VC31,Total; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC01_MOE_VC31,Total; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC02_EST_VC31,Foreign born; Born in Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC02_MOE_VC31,Foreign born; Born in Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC03_EST_VC31,Foreign born; Born in Eastern Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC03_MOE_VC31,Foreign born; Born in Eastern Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC04_EST_VC31,Foreign born; Born in South Central Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC04_MOE_VC31,Foreign born; Born in South Central Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC05_EST_VC31,Foreign born; Born in South Eastern Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC05_MOE_VC31,Foreign born; Born in South Eastern Asia; Margin of Error; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
HC06_EST_VC31,Foreign born; Born in Western Asia; Estimate; Foreign-born population - RACE AND HISPANIC OR LATINO ORIGIN - One race - Some other race
